decision,priority_bucket,category,score,titre,acheteur,date_publication,date_limite,nature,type_marche,descripteurs,cpv_codes,departement,url,buyer_profile_uri,raw_text,why,idweb
KEEP_MEDIUM,CORE,URBANISM_LANDSCAPE,12,"Etude de programmation paysagère - site ""Etang de Gattemare"" - Commune de GATTEVILLE-LE-PHARE (50)",Conservatoire du littoral,2026-03-10,2026-04-10,APPEL_OFFRE,SERVICES,Etude,,50 | 14 | 35 | 53 | 61 | 27 | 76 | 22,https://www.boamp.fr/pages/avis/?q=idweb:26-24715,,"Etude de programmation paysagère - site ""Etang de Gattemare"" - Commune de GATTEVILLE-LE-PHARE (50) | marches.publics-redaction@conservatoire-du-littoral.fr | La date limite de remise des offres est le 10/04/2026 à 12h00 (heure de Paris).",nature APPEL_OFFRE | type SERVICES | + moyen: etude | + moyen: paysage,26-24715
KEEP_MEDIUM,CORE,URBANISM_LANDSCAPE,12,ORGANISATION ET EXPLOITATION D’UN SERVICE DE TRANSPORT COLLECTIF A LA DEMANDE EN FAVEUR DES ADULTES EN SITUATION DE HANDICAP POUR LE COMPTE DU DEPARTEMENT DE L’OISE,Département de l&#039;Oise,2026-03-08,2026-04-09,APPEL_OFFRE,SERVICES,Transport,60112000 | 60130000 | 60140000,60,https://www.boamp.fr/pages/avis/?q=idweb:26-23596,https://marchespublics.oise.fr,"ORGANISATION ET EXPLOITATION D’UN SERVICE DE TRANSPORT COLLECTIF A LA DEMANDE EN FAVEUR DES ADULTES EN SITUATION DE HANDICAP POUR LE COMPTE DU DEPARTEMENT DE L’OISE | Département de l'Oise | Direction Générale Adjointe Finances et Modernisation, Direction de l'Achat Public | Tribunal adminsitratif d'Amiens | cn-standard | epo-procurement-document | ORGANISATION ET EXPLOITATION D’UN SERVICE DE TRANSPORT COLLECTIF A LA DEMANDE EN FAVEUR DES ADULTES EN SITUATION DE HANDICAP POUR LE COMPTE DU DEPARTEMENT DE L’OISE | La consultation a pour objet l’organisation et l'exploitation d’un service de transport collectif à la demande de porte à porte pour les personnes majeures titulaires de la carte Mobilité Inclusion (CMI) mention invalidité. Ce service est dénommé TIVA. Les caractéristiques techniques des prestations à réaliser sont précisées dans le cahier des clauses techniques particulières (CCTP) et ses annexes. | L’accord cadre est conclu selon une procédure d’appel d’offres ouvert en application des articles L. 2124-1 et 2 et R. 2124-1 et 2-1° et R. 2161-1 à -5 du code de la commande publique et exécuté par l’émission de bons de commande en application des articles L2125-1-1° et R2162-1 à 6, et R2162-13 et 14 dudit code.  Il s’agit d’un accord-cadre conclu avec un seul opérateur économique. L’accord-cadre, exécuté par l’émission de bons de commande, est conclu pour une durée totale de 48 mois à compter de sa date de notification (période de reconduction comprise). Les modalités de reconduction sont précisées à l’article 5.1 de la règlement de la consultation (RC). Des précisions sur les délais d’exécution de l’accord-cadre sont indiquées à l'article 2.3 du CCAP. L’accord-cadre ne fait pas l’objet d’un allotissement pour les motifs évoqués à l’article 3.1 du RC. L’accord-cadre, exécuté par l’émission de bons de commande, est conclu avec montant minimum de 5 000 000 € HT et avec un montant maximum de 8 000 000 € HT pour chaque période de 24 mois, soit avec montant minimum de 10 000 000 € HT et avec un montant maximum de 16 000 000 € HT pour sa durée totale de 48 mois (période de reconduction comprise).  Le montant de l’accord cadre est estimé à 6 200 000 € HT pour chaque période de 24 mois, soit 12 400 000 € HT sur sa durée totale (48 mois, période de reconduction comprise).   La consultation comporte des conditions particulières d’exécution quant à l’économie, à l’innovation, à l’environnement, au domaine social, à l’emploi et à la lutte contre les discriminations, conformément aux dispositions de l’article L2112-2 du code de la commande publique. Les modalités sont fixées dans le C.C.A.P. et le C.C.T.P. L'accord-cadre prévoit une obligation de reprise du personnel telle que précisée à l’article 7.7 du CCAP. Les prestations seront financées sur les crédits du Département (ressources propres). Le mode de règlement est le mandat administratif. Les modalités concernant le paiement et le règlement des comptes sont précisées au CCAP.  Les documents du marché sont disponibles gratuitement en accès direct non retreint et complet à l'adresse du profil d'acheteur. Le contenu et les modalités de retrait du dossier de consultation des entreprises sont précisées à l'art.7 du RC.  La sous-traitance est autorisée conformément à l'article L2193-3 du Code de la Commande Publique. La cotraitance est autorisée dans les conditions fixées à l'art. 6.3.2 du RC.  S'agissant des éléments relatifs aux capacités économiques, financières, techniques et professionnelles, les renseignements demandés pour la présentation des candidatures sont indiqués à l'art. 8.1 du RC. S'agissant des éléments relatifs aux critères d'attribution, les documents demandés pour la présentation de l'offre sont indiqués à l'art. 8.2 du RC.  Les conditions de dépôt des dossiers sont précisées à l'art.9 du RC, étant précisé que les offres doivent être envoyées par voie électronique à l'adresse du profil d'acheteur.  Pour attribuer l’accord-cadre au candidat dont l’offre sera économiquement la plus avantageuse, les offres sont appréciées en fonction des critères pondérés suivants : 1- Qualité technique de l’offre sur 55 points ; 2 – Prix sur 35 points ; 3- Développement durable sur 10 points. Les modalités de mise en œuvre de ces critères sont précisées à l'art.10.2 du RC.  Les candidats peuvent obtenir des renseignements complémentaires pour l'étude de leur dossier en interrogeant le Département au plus tard 9 jours avant les date et heure limites de réception des offres (soit jusqu'au 31 mars 2026 à 17h00), selon les modalités fixées à l'art.14 du RC. Les réponses seront adressées par écrit (de préférence via la plateforme) au plus tard 7 jours avant les date et heure limite de réception des offres (soit jusqu'au 2 avril 2026 à 17h00) à toutes les entreprises enregistrées sur le profil d’acheteur pour ce dossier. Les modalités d'attribution de l'accord-cadre sont indiquées à l'art 11 du RC. L'acheteur peut à tout moment ne pas donner suite à la procédure. L'acheteur public accepte que le candidat présente sa candidature sous forme d'un DUME selon les dispositions de l'art 8.1.2 du RC. La date prévisionnelle de notification de l'accord-cadre est fixée au mois de juillet 2026. Les voies et délais de recours sont précisés à l’article 15 du RC. | not-allowed | no-eu-funds | performance | Les critères de sélection ainsi que les modalités de mise en oeuvre sont précisés à l'article 10.2 du RC. | Peuvent être formés devant le Tribunal administratif d'Amiens (cf. article 15 du RC) : un référé précontractuel jusqu'à la signature du contrat conformément à l'article L551.1 et suivants du code de justice administrative (CJA) ; un référé contractuel à compter de la signature du marché public et dans un délai de 31 jours suivants la publication de l'avis d'attribution conformément à l'article L551-13 et suivants du CJA ; un recours en contestation de la validité du marché public, conformément à l'arrêt du Conseil d'Etat du 4 avril 2014 ""Tarn et Garonne"" dans un délai de 2 mois à compter de la publication de l'avis d'attribution. | La séance d'ouverture n'est pas publique. | Beauvais (60000) | Conformément aux dispositions de l’article R2122-7 du code de la commande publique, des prestations similaires au marché public de service pourront être réalisées. | les modalités de reconduction sont précisées à l'article 5.1 du RC.",nature APPEL_OFFRE | type SERVICES | + moyen: etude | + moyen: mobilite,26-23596
KEEP_MEDIUM,SECONDARY,ENGINEERING,12,Suivi-animation du volet 3 du Pacte Territorial France Rénov' de GrandSoissons Agglomération (02) dédié à l'accompagnement des ménages,"GrandSoissons Agglomération
Les Terrasses du Mail
11 avenue François Mitterrand
02880 CUFFIES",2026-03-08,2026-04-22,APPEL_OFFRE,SERVICES,Etude,71314300,2,https://www.boamp.fr/pages/avis/?q=idweb:26-23590,https://www.proxilegales.fr,"Suivi-animation du volet 3 du Pacte Territorial France Rénov' de GrandSoissons Agglomération (02) dédié à l'accompagnement des ménages | GrandSoissons Agglomération | 11 Avenue François Mitterrand - Les Terrasses du Mail | France BOVE | Tribunal administratif d'Amiens | Tribunal administratif dAmiens | cn-standard | epo-procurement-document | Appel d'offres ouvert en application des articles R2124-1, R2124-2 et R2161-2 à R2161-5 du code de la commande publique. | Suivi-animation du volet 3 du Pacte Territorial France Rénov' de GrandSoissons Agglomération (02) dédié à l'accompagnement des ménages | Suivi-animation du volet 3 du Pacte Territorial France Rénov' de GrandSoissons Agglomération (02) dédié à l'accompagnement des ménages. Cette mission porte sur l'accompagnement des ménages dans leurs projets d'amélioration de l'habitat privé, notamment en matière de rénovation énergétique et de traitement de l'habitat indigne. La prestation s'exerce sur l'ensemble des 27 communes du territoire de GrandSoissons Agglomération. Est expressément exclu du périmètre le centre-ville de Soissons faisant l'objet d'une Opération Programmée d'Amélioration de l'Habitat - Renouvellement Urbain (OPAH-RU) spécifique.
L'opérateur devra assurer un rôle de conseil et d'assistance auprès des propriétaires occupants (revenus modestes et très modestes) et des propriétaires bailleurs (sous condition de conventionnement). | Le titulaire sera amené à traiter des données à caractère personnel pour le compte de l'acheteur. Une annexe relative à la protection des données (RGPD) est jointe au dossier de consultation et devra être complétée par le l'attributaire avant le démarrage de traitement de données.
Le fuseau horaire de référence sera celui de (GMT+01:00) Paris, Bruxelles, Copenhague, Madrid. | Territoire de GrandSoissons Agglomération (02) | slc-abil-ref-services | Références du candidat dans le domaine objet du marché | slc-abil-staff-qual | Copie de l'agrément ""Mon Accompagnateur Rénov'"" (MAR) | slc-stand-to-avg | Une déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du marché, réalisés au cours des trois derniers exercices disponibles. | Soit:OPQIBI 1911/OPQIBI 1905/QUALIBAT 8731/AFNOR Certification 01 A /LNE/soit d'une certification de diagnostiqueur énergétique, soit, pour les architectes inscrits à l'Ordre, d'un certificat de conformité pour audits énergétiques. OU EQUIVALENT | not-allowed | no-eu-funds | Prix mixtes (forfaitaires et unitaires). Prix révisables annuellement. Une avance sera versée. Délai de paiement : 30 jours par virement. Financement : ressources budgétaires propres de la structure ainsi que par des subventions de l'Agence nationale de l'habitat (l'ANAH) | epo-notice | Note calculée sur la base de la DPGF et du Détail Quantitatif Estimatif du marché - Voir RC | Valeur technique de l'offre | Valeur technique de l'offre. Les sous-critères sont détaillés dans le RC | - référé précontractuel prévu aux articles L. 551-1 à L. 551-12 du Code de justice administrative (Cja) et pouvant être exercé jusqu'à la signature du contrat ;
- référé contractuel prévu aux articles L. 551-13 à L. 551-23 du CJA et pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA ;
- recours pour excès de pouvoir contre une décision administrative prévu aux articles R. 421-1 à R. 421-7 du CJA et pouvant être exercé dans les deux mois suivant la notification ou publication de la décision de l'organisme (le recours ne peut plus, toutefois, être exercé après la signature du contrat) ;
- recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique 

Le tribunal administratif peut également être saisi par l'application Télérecours Citoyens accessible via le site internet www.telerecours.fr. | Suivi-animation du volet 3 du Pacte Territorial France Rénov' de GrandSoissons Agglomération (02) dédié à l'accompagnement des ménages. | La date de début du marché public est prévue le 1 juillet 2026 ou le jour de la notification au(x) titulaire(s) si celle-ci intervient postérieurement au 1 juillet 2026. | 700000.00",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71314300 | + fort: architecte | + moyen: etude | - moyen: accompagnement | - moyen: animation,26-23590
KEEP_MEDIUM,CORE,URBANISM_LANDSCAPE,12,AT74 - Transports scolaires - 3 lots - 2026,DM - Direction des mobilités,2026-03-08,2026-04-09,APPEL_OFFRE,SERVICES,Transport,60130000,74 | 69,https://www.boamp.fr/pages/avis/?q=idweb:26-23617,https://www.achatpublic.com/sdm/ent2/gen/index.jsp,"AT74 - Transports scolaires - 3 lots - 2026 | DM - Direction des mobilités | 1 Esplanade François Mitterrand - CS20033 | Tribunal Administratif de LYON | cn-standard | body-pl-ra | serv-prov | epo-notice | exg-mis-distortion | AT74 - Transports scolaires - 3 lots - 2026 | La Région Auvergne-Rhône-Alpes est autorité organisatrice de 1er rang pour gérer la compétence de transports scolaires.
La Région s'entend ici comme l'Antenne régionale située sur le territoire du département de la Haute-Savoie.
L'autorité organisatrice déléguée ""AO2"" s'entend comme l'autorité organisatrice qui se voit déléguer la compétence des transports scolaires selon les termes des conventions de délégation, de l'organisation et du financement des transports scolaires.

L'accord-cadre a pour objet la réalisation des prestations de services de transports scolaires en Haute-Savoie pour le compte de la Région Auvergne-Rhône-Alpes.

La présente consultation concerne le secteur du Département de la Haute-Savoie. | no-eu-funds | epo-procurement-document | performance | not-allowed | Critère 1 : Le niveau de motorisation du parc de véhicules | Critère 2 : Autres formations des conducteurs | Critère 3 : La formation des conducteurs à l’écoconduite | Critère 4 : Vérification du dernier passager : procédures, moyens, … mis en place | La juridiction compétente est le Tribunal Administratif de LYON – 184, rue Duguesclin – 69003 
LYON.
Référé précontractuel : avant la signature du marché (article L.551-1 du code de justice 
administrative).
Référé suspension : avant la signature du marché (article L.521-1 du code de justice 
administrative). 
Référé contractuel : après la signature du marché (article L.551-13 du code de justice 
administrative). 
Recours en contestation de la validité du contrat dans un délai de deux mois à compter de 
la publication de l'avis de publicité de la conclusion du marché. Cet avis prendra la forme 
d'un avis d'attribution et sera publié sur le site Internet de la Région et le cas échéant sur 
les mêmes supports que l'avis d'appel public à la concurrence. 
Recours pour excès de pouvoir contre la déclaration de sans suite dans un délai de deux 
mois à compter de la notification de cette décision au candidat.
Pour plus d’informations, s’adresser au greffe du Tribunal Administratif de LYON. | buyer-categories | 2026-208-02 | 2026-208-05 | 2026-208-07",nature APPEL_OFFRE | type SERVICES | + moyen: mobilites | + moyen: mobilite,26-23617
KEEP_MEDIUM,CORE,URBANISM_LANDSCAPE,12,Assurance dommages ouvrage et garanties diverses relative aux travaux de construction de l'Hôtel des sécurités à Montpellier,Société d'Aménagement de Montpellier Méditerranée Métropole,2026-03-07,2026-04-10,APPEL_OFFRE,SERVICES,Assurance,66513200 | 66515000,34,https://www.boamp.fr/pages/avis/?q=idweb:26-22998,http://www.marches-publics.info,"Assurance dommages ouvrage et garanties diverses relative aux travaux de construction de l'Hôtel des sécurités à Montpellier | Remise des offres:  Au lieu du 27/03/2026 à 12h00 au plus tard. Lire 10/04/2026 à 12h00 au plus tard. | Date d'ouverture des offres:  Au lieu du 27/03/2026 à 14h00 au plus tard. Lire 10/04/2026 à 14h00 au plus tard. | Avenue-Web Systèmes | 7029C4E7-E367-F551-BF0BAE6994189B8E | Société d'Aménagement de Montpellier Méditerranée Métropole | GRAIL Cédric | Tribunal administratif de Montpellier | 7029C547-F219-D11B-F06CE34D3082A64C | 7029C557-E43D-9A41-17E9F6C5E37BB96B | cn-standard | pub-undert | epo-procurement-document | Assurance dommages ouvrage et garanties diverses relative aux travaux de construction de l'Hôtel des sécurités à Montpellier | Zac Parc 2000 extension (angle de l'avenue du Pilory et de la rue Séguy) | not-allowed | no-eu-funds | Montpellier | Assurance dommages ouvrage | Assurance DO | Les variantes ne sont pas autorisées. Néanmoins, les réserves, observations, exclusions éventuelles du candidat seront acceptées et notées conformément aux critères de notation définis à l'article 8 du règlement de consultation. Le lot 2 prévoit une Pse | Assurance tous risques chantier et responsabilité du maitre d'ouvrage | Assurance TRC et responsabilité du maitre d'ouvrage",nature APPEL_OFFRE | type SERVICES | + moyen: amenagement | + moyen: zac,26-22998
KEEP_MEDIUM,SECONDARY,ENGINEERING,11,Révision de la Dup du captage de Saint Ouen sous Brachy,Communauté de Communes Terroir de Caux,2026-03-17,2026-05-05,APPEL_OFFRE,SERVICES,Captage | Alimentation en eau potable,71300000,76 | 27,https://www.boamp.fr/pages/avis/?q=idweb:26-27728,,"Révision de la Dup du captage de Saint Ouen sous Brachy | Révision de la DUP du captage de Saint Ouen sous Brachy | Saint Ouen sous Brachy 76730 - BACQUEVILLE EN CAUX | Pour tout renseignement complémentaire concernant cette consultation, les candidats transmettent impérativement leur demande par l'intermédiaire du profil d'acheteur du maître d'ouvrage, dont l'adresse URL est la suivante : https://agysoft.marches-publics.info/
Cette demande doit intervenir au plus tard 8 jours avant la date limite de réception des offres.
Une réponse sera alors adressée, à toutes les entreprises ayant retiré le dossier ou l'ayant téléchargé après identification, 6 jours au plus tard avant la date limite de réception des offres",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71300000,26-27728
KEEP_MEDIUM,SECONDARY,ENGINEERING,11,RN2 projet de mise à 2x2 voies - secteur A26-Marle - Mission de coordination en matière de sécurité et de protection de la santé,DREAL Hauts-de-France,2026-03-17,2026-04-29,APPEL_OFFRE,SERVICES,Prestations de services,71317210,2 | 59 | 60 | 62 | 80,https://www.boamp.fr/pages/avis/?q=idweb:26-26847,https://www.marches-publics.gouv.fr/entreprise,"RN2 projet de mise à 2x2 voies - secteur A26-Marle - Mission de coordination en matière de sécurité et de protection de la santé | DREAL Hauts de France | Patricia LEMAIRE | patricia.lemaire@developpement-durable.gouv.fr | Tribunal Administratif d'Amiens | cn-standard | Sans objet | epo-procurement-document | RN2 projet de mise à 2x2 voies - secteur A26-Marle - Mission de coordination en matière de sécurité et de protection de la santé | RN2 projet de mise à 2x2 voies - secteur A26-Marle - Mission de coordination en matière de sécurité et de
protection de la santé | Aisne (02) communes de Chambry, Barenton-Bugny, Verneuil-sur-Serre, Barenton-sur-Serre, Froidmont-Cohartille et Voyenne | not-allowed | no-eu-funds | performance | * Référé précontractuel : depuis le début de la procédure de passation jusqu’à la signature du contrat (article L551-1 du Code de Justice Administrative) ; * Référé contractuel : 31 jours à compter de la date de publication de l'avis d'attribution du marché (article L551-13 à L551-23 et R551-7 à R551-10 du Code de Justice Administrative) ; * Recours pour excès de pouvoir : dans un délai de 2 mois à compter de la notification de la décision de rejet (articles R421-1 à R421-3 du Code de Justice Administrative) ; * Recours de plein contentieux : dans un délai de 2 mois à compter de l'accomplissement des mesures de publicité concernant l'attribution du marché. | buyer-categories",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71317210,26-26847
KEEP_MEDIUM,SECONDARY,ENGINEERING,11,CONTROLE TECHNIQUE ET CSPS,UNIVERSITE DE CAEN NORMANDIE,2026-03-17,2026-04-27,APPEL_OFFRE,SERVICES,Contrôle technique,71317210 | 71631300,14 | 50 | 61,https://www.boamp.fr/pages/avis/?q=idweb:26-26993,https://www.marches-publics.gouv.fr,CONTROLE TECHNIQUE ET CSPS | UNIVERSITE DE CAEN NORMANDIE | Tribunal Administratif de Caen | cn-standard | education | epo-procurement-document | CONTROLE TECHNIQUE ET CSPS RELATIF A DES TRAVAUX DE RENOVATION ENERGETIQUE DE 3 BATIMENTS UNIVERSITAIRES SUR LE SITE DE CHERBOURG | CT ET CSPS | no-eu-funds | performance | not-allowed | suivant cahier des charges | buyer-categories | CONTROLE TECHNIQUE | COORDINATION SECURITE ET PROTECTION DE LA SANTE,nature APPEL_OFFRE | type SERVICES | CPV secondaire 71317210,26-26993
KEEP_MEDIUM,SECONDARY,ENGINEERING,11,Bureau de contrôle pour la construction d'une Unité pour Malades Difficiles (Umd) sur le site de l'Epsm des Flandres situé sur la commune de Bailleul,Chu de Lille - Es du Ght Hpgl,2026-03-17,2026-04-08,APPEL_OFFRE,SERVICES,Contrôle technique,71356100,59,https://www.boamp.fr/pages/avis/?q=idweb:26-27880,,"Bureau de contrôle pour la construction d'une Unité pour Malades Difficiles (Umd) sur le site de l'Epsm des Flandres situé sur la commune de Bailleul | Bureau de contrôle pour la construction d'une Unité pour Malades Difficiles (UMD) sur le site de l'EPSM des Flandres situé sur la commune de Bailleul | Les prestations sont réglées par des prix forfaitaires | La durée est une durée prévisionnelle. L'exécution des prestations débute à compter de la date de notification du contrat.
Les prestations prennent fin à la clôture de toutes les opérations administratives et financières relatives à l'opération y compris la GPA",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71356100,26-27880
KEEP_MEDIUM,SECONDARY,ENGINEERING,11,Prestations de Prévention des Risques professionnels,DEETS Martinique,2026-03-17,2026-04-15,APPEL_OFFRE,SERVICES,Prestations de services,71317000,972,https://www.boamp.fr/pages/avis/?q=idweb:26-27653,,Prestations de Prévention des Risques professionnels | L'acheteur n'impose pas aux candidats de niveaux minimums de capacité. | Prestations de Prévention des Risques professionnels | Le marché a pour objet la réalisation de prestations de prévention des risques professionnels afin d'améliorer durablement la qualité de vie et les conditions de travail de l'ensemble des agents affectés au sein des deux sites de al DEETS Martinique.,nature APPEL_OFFRE | type SERVICES | CPV secondaire 71317000,26-27653
KEEP_MEDIUM,SECONDARY,ENGINEERING,11,Mise en conformité règlementaire en matière de sécurité incendie ainsi que la formation des agents,CDG59,2026-03-16,2026-04-16,APPEL_OFFRE,SERVICES,Sécurité incendie,71317100 | 80511000,59,https://www.boamp.fr/pages/avis/?q=idweb:26-27133,,"Mise en conformité règlementaire en matière de sécurité incendie ainsi que la formation des agents | Mise en conformité règlementaire en matière de sécurité incendie ainsi que la formation des agents | Assistance technique, audits et organisation de la sécurité incendie | Formations en sécurité incendie",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71317100,26-27133
KEEP_MEDIUM,SECONDARY,ENGINEERING,11,ÉLABORATION D'UN SCHÉMA DIRECTEUR IMMOBILIER ET ÉNERGÉTIQUE MULTI-ENJEUX,Lamballe Terre et Mer Agglomération,2026-03-16,2026-04-30,APPEL_OFFRE,SERVICES,Audit | Bâtiment,71314300,22,https://www.boamp.fr/pages/avis/?q=idweb:26-27074,,"ÉLABORATION D'UN SCHÉMA DIRECTEUR IMMOBILIER ET ÉNERGÉTIQUE MULTI-ENJEUX | - Une lettre de candidature (modèle Lettre de candidature de préférence, joint au dossier de consultation) ;
- Déclaration sur l honneur pour justifier que le candidat n entre dans aucun des cas mentionnés aux articles L. 2141-1 à L. 2141-5 du Code de la commande publique (modèle Lettre de candidature de préférence, joint au dossier de consultation) ;
- Renseignements sur le respect de l obligation d emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travail (modèle Lettre de candidature de préférence, joint au dossier de consultation). | - Déclaration concernant le chiffre d affaires global réalisé au cours des trois derniers exercices disponibles. | - Liste des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidat (trame  Références prestations  à compléter, joint au dossier de consultation, de préférence). | Valeur technique : 60.00%, Prix des prestations : 40.00% | ÉLABORATION D'UN SCHÉMA DIRECTEUR IMMOBILIER ET ÉNERGÉTIQUE MULTI-ENJEUX | La présente consultation concerne un marché de prestations intellectuelles qui a pour objet l’élaboration d’un schéma directeur immobilier et énergétique (SDIE) multi-enjeux. | Les prestations sont réparties en 3 tranches : 
- Tranche ferme : mission principale ; 
- Tranche optionnelle 1 : Démarrage de la mise en œuvre du SDIE ;
- Tranche optionnelle 2 : Traitement de la donnée.
En cas de recouvrement des tranches dans le temps, la durée globale minimum prévue pour l'exécution de l'ensemble des prestations est de 36 mois.",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71314300,26-27074
KEEP_MEDIUM,CORE,AMO_PROGRAMMING,11,Mission d'assistance à maîtrise d'ouvrage pour l'exploitation des lignes ferroviaires régionales en Occitanie,Région Occitanie,2026-03-15,2026-05-04,APPEL_OFFRE,SERVICES,Assistance technique | Etude | Prestations de services | Transport | Assistance à maîtrise d'ouvrage,63711000 | 71356200,31 | 34,https://www.boamp.fr/pages/avis/?q=idweb:26-26809,https://marchespublics.laregion.fr,"Mission d'assistance à maîtrise d'ouvrage pour l'exploitation des lignes ferroviaires régionales en Occitanie | Avenue-Web Systèmes | 13FB6F01-A2E1-1F29-FAC351F0E7CEF5F7 | Région Occitanie | DELGA Carole | 13FB6F1F-E92A-0ABC-558B3AD1761C0DAB | Tribunal administratif de Toulouse | 13FB6F2D-DF2E-6758-DAD2418C8BC0C6AA | Greffe du Tribunal administratif de Toulouse | 13FB6F3C-C861-949C-A689A34B4C7A76D9 | cn-standard | epo-procurement-document | Mission d'assistance à maîtrise d'ouvrage pour l'exploitation des lignes ferroviaires régionales en Occitanie | En prévision de l'ouverture à la concurrence à l'horizon 2033 de son transport public ferroviaire régional de voyageurs et tel que réglementairement acté par la mise en oeuvre de la loi n° 2018-515 du 27 juin 2018 pour un nouveau pacte ferroviaire, la Région Occitanie ou Autorité Organisatrice des Transports, doit lancer un accord-cadre composite qui concerne plusieurs besoins d'assistance à Maitrise d'ouvrage.
L'accord-cadre est composite avec une partie correspondant à un marché ordinaire et une partie correspondant à un accord-cadre exécuté en partie par l'émission de bons de commande et en partie par la conclusion de marchés subséquents.
Le détail des missions confiées au titulaire et la répartition entre la partie ordinaire et la partie accord-cadre figurent dans le cahier des charges | not-allowed | no-eu-funds | Le financement est assuré sur les fonds propres de la collectivité | Aucune forme de groupement imposée à l'attributaire | performance | L'exécution des prestations débute à compter de la date de notification du contrat.
Aucune clause de garantie financière prévue.
Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie.
Les prix sont révisables.
Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.
La consultation comporte des conditions d'exécution à caractère social et environnemental détaillées au cahier des charges | Assistance technique, administrative et juridique de la Région dans la mise en oeuvre de son ouverture à la concurrence du réseau ferroviaire régional | Assistance technique, administrative et juridique de la Région dans la mise en oeuvre de son ouverture à la concurrence du réseau ferroviaire régional&amp;lt;br/&amp;gt;Montant HT maximum du lot pour la durée totale du contrat : 7 000 000,00 Euro(s) H.T | Montant maximum Ht (parties « bons de commande » et « marchés subséquent » confondues) : 7 000 000 euro(s)  Ht
L'accord-cadre est conclu pour une durée de 8 ans à compter de sa date de notification | Le contrat prévoit la possibilité de confier ultérieurement au titulaire du marché un ou plusieurs marchés ayant pour objet la réalisation de prestations similaires | Assistance de la Région dans la reprise en propriété des Sites de Maintenance et Remisage (SMR) ferroviaires régionaux et leur exploitation par un éventuel nouveau cessionnaire | Assistance de la Région dans la reprise en propriété des Sites de Maintenance et Remisage (SMR) ferroviaires régionaux et leur exploitation par un éventuel nouveau cessionnaire&amp;lt;br/&amp;gt;Montant HT maximum du lot pour la durée totale du contrat : 2 500 000,00 Euro(s) H.T | Montant maximum Ht de la partie accord-cadre : 2 500 000 euro(s)  Ht
L'accord-cadre est conclu pour une durée de 8 ans à compter de sa date de notification",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71356200 | + fort: assistance a maitrise d ouvrage | + moyen: etude | - fort: maintenance,26-26809
